message,is_toxic
FATAL:media_transfer_protocol_manager.cc(52)] Check failed: bus_. It sort of sucks to have a bunch of ifs just to make the test pass. I'll check if we can put in some fake bus and get back to you.,1
Yes pa. *turns eyes down in shame*,1
"Any reason this code isn't preserving the sleep/umount, *while* dieing? We know the gvfs idiocy exists; I don't see the cost in leaving in protective code in the die pathway.",1
"damn, forgot about it ;)",1
"Yes. Though I'm not 100% convinced the new version behaves as it should because I have nothing to compare it with. It appears to work the same as the docs suggest it should. %Z - ""The timezone or name or abbreviation"" The %+ does look right from what I can tell (stupid character issues aside).",1
"I feel that it'd be better and easier to not use the osprofiler middleware, and write our now, instead of having to carry all that compatibility crap for webob.",1
This comment is very silly. Consider revising or removing it.,1
"Unfortunately I had to do all of that casting or Ansible converted back to unicode :/ I agree, very ugly.",1
"how about final String spn = Icc Utils.adn String Field To String(...); if (spn == null || spn.length() == 0) { m Spn State = READ_SPN_CPHS; } else { set Service Provider Name(spn); ... } It seems silly to evaluate the string one, call the setter and then call a getter to fetch something we already had in scope.. Also don't need to call the setter if we know it's empty.",1
"damn, you spotted that one...fixed.",1
"Dammit, I somehow fixed it in the old file in a different copy of aosp. Fixed in the right place.",1
Yuck... off my game.,1
"this seems weird. did you really want to just reinterpret_cast a struct { uint32_t, uint32_t, uint32_t, uint64_t } on top of ""buf""? alternatively, don't take ownership of buf. it's weird to take ownership of the memory *and* duplicate its contents.",1
LOL you called my decorator stupid...=),1
bad rebase,1
need help untwisting your panties there @Zer0-One?,1
"Ha, wtf, this isn't even validated/asserted. Bonus points for fixing that?",1
This insanity is spreading... I'll have to clean it up.,1
"quantum subnet-create ext_net x.x.x.x/xx --disable-dhcp --allocation-pool start=x.x.x.x,end=x.x.x.x The allocation pool is important as otherwise it assumes it owns the entire damn thing.",1
This indentation is pretty ugly. I'm not sure what the recommended thing is but you could assign a temp var to admin_manager.images_client,1
d'oh... stupid copy+paste error.,1
Ugh - good catch on an ugly bug.,1
Looks ugly here. Make the string template consistent with indention?,1
"Ugh, I just looked at the shell scripts here and realized that this command line is passing clang + flags as an argument (yuck). Maybe this shouldn't be using PRIVATE_CC? Can we just define something different here, that doesn't look like you are actually compiling as part of the actual build here? That is where my mistake came from, purely based on my existing knowledge of the build.",1
So you're looking past the last endpoint to lay down the spec config? This is super ugly.,1
OK...I keep forgetting that you can things like that in python.....who made up this damn language....:-),1
Damn. Sorry guys. :(,1
"I think we should ensure every plugin declares somehow the resources they manage and then use _lookup to build controllers dispatching to that plugin. But for the time being this work, even if it's ugly as hell",1
"crap -- good catch, will update",1
I really hate the 'i' as it smells like hungarian notation. I'd like something more self documenting. How about nocase? __startswith_nocase=Y,1
"It doesn't relate to your patch, but please, remove this dots. It sucks and unreadable! Also, If this module will be moved in future, everything will break. I prefer to use this simple code: import rally lookup_dirs = [templates_dir, os.path.dirname(rally)]",1
"Oh, this is ugly. Please change the format of EXTRA_RPM_REPOS to name,url,priority, so get_repo_url and get_repo_priority boil down to get_repo_url=$(shell echo $1 | cut -d ',' -f2) get_repo_priority=$(shell val=`echo $1 | cut -d ',' -f3`; echo $${val:-10})",1
"These log tags are going to be kind of shit. Why not just let the user override the tag if they want to? i.e. Volley Log.set Tag(""Mileage"")",1
"this is a damn nice test, +1",1
"ugh, damn autoserv, bringing it back.",1
Basically: if self.microversion and 'X-Open Stack-Nova-API-Version' in headers and headers['X-Open Stack-Nova-API-Version'] != self.microversion: self.fail('bad test setup i hate you so much') And: if not self.microversion and 'X-Open Stack-Nova-API-Version' in headers: self.fail('oh you dirty bastard'),1
Ah damn I misread the bug -_-,1
"damn, cinder.conf.sample!",1
python3 suc*s...,1
Damn it!,1
"For me, the difference from ISE and Assertion Error is that AE is an Error, that is a severe error that an application has no reason to catch, that is a bug in the implementation. Nothing to do, just crash. ISE is an exception, catchable, represent a wrong way of using an API, that is a bug in the usage, can be catchable. So, here, for me, it is an Assertion Error. In addition, in Jack, we do not put message to Assertion Error, unless to ass some dynamic data depending. We have all the info in the reporting to find the line.",1
Should it not be 01-02 ? or it that silly?,1
"While paranoid, I'd subshell this assignment and the following where sandbox must be disabled. Protects against anyone being stupid and sticking a return into the block...",1
"ach, damn, there's a rtl_u String_release(new Data); missing, right?",1
